full_id,tray_id,country_transc,country_est,country_all,continent,latitude,longitude,country_source,transcription_from,,,,,,,,,,,,,,,,,
34_5_12_tray_08_spec_015,34_5_12_tray_08,,Chile,Chile,South America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_12_tray_08_spec_016,34_5_12_tray_08,,Chile,Chile,South America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_12_tray_08_spec_017,34_5_12_tray_08,,Chile,Chile,South America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_12_tray_08_spec_018,34_5_12_tray_08,,Chile,Chile,South America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_12_tray_08_spec_019,34_5_12_tray_08,,Chile,Chile,South America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_12_tray_08_spec_020,34_5_12_tray_08,,Chile,Chile,South America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_12_tray_08_spec_021,34_5_12_tray_08,,Chile,Chile,South America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_12_tray_08_spec_022,34_5_12_tray_08,,Chile,Chile,South America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_12_tray_08_spec_023,34_5_12_tray_08,,Chile,Chile,South America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_12_tray_08_spec_024,34_5_12_tray_08,,Chile,Chile,South America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_12_tray_08_spec_025,34_5_12_tray_08,,Chile,Chile,South America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_12_tray_08_spec_026,34_5_12_tray_08,,Chile,Chile,South America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_12_tray_08_spec_027,34_5_12_tray_08,,Chile,Chile,South America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_12_tray_08_spec_028,34_5_12_tray_08,,Chile,Chile,South America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_12_tray_08_spec_029,34_5_12_tray_08,,Chile,Chile,South America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_12_tray_08_spec_030,34_5_12_tray_08,,Chile,Chile,South America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_12_tray_08_spec_031,34_5_12_tray_08,,Chile,Chile,South America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_12_tray_08_spec_032,34_5_12_tray_08,,Chile,Chile,South America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_12_tray_08_spec_033,34_5_12_tray_08,,Chile,Chile,South America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_01_spec_001,34_5_13_tray_01,United States of America,transcribed,United States of America,North America,32.3215377,-106.77573,transcribed,manual,,,,,,,,,,,,,,,,,
34_5_13_tray_01_spec_002,34_5_13_tray_01,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_01_spec_003,34_5_13_tray_01,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_01_spec_004,34_5_13_tray_01,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_01_spec_005,34_5_13_tray_01,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_01_spec_006,34_5_13_tray_01,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_01_spec_007,34_5_13_tray_01,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_01_spec_008,34_5_13_tray_01,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_01_spec_009,34_5_13_tray_01,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_01_spec_010,34_5_13_tray_01,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_01_spec_011,34_5_13_tray_01,United States of America,transcribed,United States of America,North America,,,transcribed,claude,,,,,,,,,,,,,,,,,
34_5_13_tray_01_spec_012,34_5_13_tray_01,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_01_spec_013,34_5_13_tray_01,United States of America,transcribed,United States of America,North America,,,transcribed,claude,,,,,,,,,,,,,,,,,
34_5_13_tray_01_spec_014,34_5_13_tray_01,United States of America,transcribed,United States of America,North America,33.97969464,-112.7511424,transcribed,claude,,,,,,,,,,,,,,,,,
34_5_13_tray_01_spec_015,34_5_13_tray_01,United States of America,transcribed,United States of America,North America,,,transcribed,claude,,,,,,,,,,,,,,,,,
34_5_13_tray_01_spec_016,34_5_13_tray_01,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_01_spec_017,34_5_13_tray_01,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_01_spec_018,34_5_13_tray_01,United States of America,transcribed,United States of America,North America,,,transcribed,claude,,,,,,,,,,,,,,,,,
34_5_13_tray_01_spec_019,34_5_13_tray_01,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_01_spec_020,34_5_13_tray_01,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_01_spec_021,34_5_13_tray_01,United States of America,transcribed,United States of America,North America,,,transcribed,manual,,,,,,,,,,,,,,,,,
34_5_13_tray_01_spec_022,34_5_13_tray_01,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_01_spec_023,34_5_13_tray_01,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_001,34_5_13_tray_02,United States of America,transcribed,United States of America,North America,31.9424346,-109.97137,transcribed,manual,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_002,34_5_13_tray_02,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_003,34_5_13_tray_02,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_004,34_5_13_tray_02,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_005,34_5_13_tray_02,United States of America,transcribed,United States of America,North America,,,transcribed,claude,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_006,34_5_13_tray_02,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_007,34_5_13_tray_02,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_008,34_5_13_tray_02,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_009,34_5_13_tray_02,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_010,34_5_13_tray_02,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_011,34_5_13_tray_02,United States of America,transcribed,United States of America,North America,31.83807832,-105.0660254,transcribed,claude,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_012,34_5_13_tray_02,United States of America,transcribed,United States of America,North America,,,transcribed,claude,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_013,34_5_13_tray_02,United States of America,transcribed,United States of America,North America,33.97969464,-112.7511424,transcribed,claude,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_014,34_5_13_tray_02,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_015,34_5_13_tray_02,United States of America,transcribed,United States of America,North America,32.92495329,-111.7825299,transcribed,claude,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_016,34_5_13_tray_02,United States of America,transcribed,United States of America,North America,31.54440642,-110.7507709,transcribed,claude,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_017,34_5_13_tray_02,United States of America,transcribed,United States of America,North America,34.16119993,-112.8640734,transcribed,claude,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_018,34_5_13_tray_02,United States of America,transcribed,United States of America,North America,34.16119993,-112.8640734,transcribed,claude,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_019,34_5_13_tray_02,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_020,34_5_13_tray_02,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_021,34_5_13_tray_02,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_022,34_5_13_tray_02,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_023,34_5_13_tray_02,United States of America,transcribed,United States of America,North America,33.97969464,-112.7511424,transcribed,claude,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_024,34_5_13_tray_02,United States of America,transcribed,United States of America,North America,,,transcribed,claude,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_025,34_5_13_tray_02,United States of America,transcribed,United States of America,North America,,,transcribed,claude,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_026,34_5_13_tray_02,United States of America,transcribed,United States of America,North America,32.18175683,-110.8948722,transcribed,claude,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_027,34_5_13_tray_02,United States of America,transcribed,United States of America,North America,32.18175683,-110.8948722,transcribed,claude,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_028,34_5_13_tray_02,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_029,34_5_13_tray_02,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_030,34_5_13_tray_02,United States of America,transcribed,United States of America,North America,,,transcribed,claude,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_031,34_5_13_tray_02,United States of America,transcribed,United States of America,North America,,,transcribed,claude,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_032,34_5_13_tray_02,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_033,34_5_13_tray_02,United States of America,transcribed,United States of America,North America,32.18175683,-110.8948722,transcribed,claude,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_034,34_5_13_tray_02,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_035,34_5_13_tray_02,United States of America,transcribed,United States of America,North America,32.18175683,-110.8948722,transcribed,claude,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_036,34_5_13_tray_02,United States of America,transcribed,United States of America,North America,32.18175683,-110.8948722,transcribed,claude,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_037,34_5_13_tray_02,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_038,34_5_13_tray_02,United States of America,transcribed,United States of America,North America,32.18175683,-110.8948722,transcribed,claude,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_039,34_5_13_tray_02,United States of America,transcribed,United States of America,North America,32.18175683,-110.8948722,transcribed,claude,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_040,34_5_13_tray_02,United States of America,transcribed,United States of America,North America,,,transcribed,claude,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_041,34_5_13_tray_02,United States of America,transcribed,United States of America,North America,,,transcribed,claude,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_042,34_5_13_tray_02,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_043,34_5_13_tray_02,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_044,34_5_13_tray_02,United States of America,transcribed,United States of America,North America,,,transcribed,claude,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_045,34_5_13_tray_02,United States of America,transcribed,United States of America,North America,,,transcribed,claude,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_046,34_5_13_tray_02,United States of America,transcribed,United States of America,North America,33.78694167,-113.6204582,transcribed,claude,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_047,34_5_13_tray_02,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_048,34_5_13_tray_02,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_049,34_5_13_tray_02,United States of America,transcribed,United States of America,North America,,,transcribed,claude,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_050,34_5_13_tray_02,United States of America,transcribed,United States of America,North America,33.97969464,-112.7511424,transcribed,claude,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_051,34_5_13_tray_02,United States of America,transcribed,United States of America,North America,33.97969464,-112.7511424,transcribed,claude,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_052,34_5_13_tray_02,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_053,34_5_13_tray_02,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_054,34_5_13_tray_02,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_02_spec_055,34_5_13_tray_02,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_03_spec_001,34_5_13_tray_03,United States of America,transcribed,United States of America,North America,31.3458971,-109.54533,transcribed,manual,,,,,,,,,,,,,,,,,
34_5_13_tray_03_spec_002,34_5_13_tray_03,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_03_spec_003,34_5_13_tray_03,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_03_spec_004,34_5_13_tray_03,United States of America,transcribed,United States of America,North America,,,transcribed,claude,,,,,,,,,,,,,,,,,
34_5_13_tray_03_spec_005,34_5_13_tray_03,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_03_spec_006,34_5_13_tray_03,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_03_spec_007,34_5_13_tray_03,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_03_spec_008,34_5_13_tray_03,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_03_spec_009,34_5_13_tray_03,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_03_spec_010,34_5_13_tray_03,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_03_spec_011,34_5_13_tray_03,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_03_spec_012,34_5_13_tray_03,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_03_spec_013,34_5_13_tray_03,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_03_spec_014,34_5_13_tray_03,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_03_spec_015,34_5_13_tray_03,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_03_spec_016,34_5_13_tray_03,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_03_spec_017,34_5_13_tray_03,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_03_spec_018,34_5_13_tray_03,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_03_spec_019,34_5_13_tray_03,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_03_spec_020,34_5_13_tray_03,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_03_spec_021,34_5_13_tray_03,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_03_spec_022,34_5_13_tray_03,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_03_spec_023,34_5_13_tray_03,United States of America,transcribed,United States of America,North America,,,transcribed,claude,,,,,,,,,,,,,,,,,
34_5_13_tray_03_spec_024,34_5_13_tray_03,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_04_spec_001,34_5_13_tray_04,United States of America,transcribed,United States of America,North America,31.3458971,-109.54533,transcribed,manual,,,,,,,,,,,,,,,,,
34_5_13_tray_04_spec_002,34_5_13_tray_04,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_04_spec_003,34_5_13_tray_04,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_04_spec_004,34_5_13_tray_04,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_04_spec_005,34_5_13_tray_04,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_04_spec_006,34_5_13_tray_04,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_04_spec_007,34_5_13_tray_04,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_04_spec_008,34_5_13_tray_04,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_04_spec_009,34_5_13_tray_04,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_04_spec_010,34_5_13_tray_04,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_04_spec_011,34_5_13_tray_04,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_04_spec_012,34_5_13_tray_04,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_04_spec_013,34_5_13_tray_04,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_04_spec_014,34_5_13_tray_04,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_04_spec_015,34_5_13_tray_04,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_04_spec_016,34_5_13_tray_04,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_04_spec_017,34_5_13_tray_04,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_04_spec_018,34_5_13_tray_04,Mexico,transcribed,Mexico,North America,26.01164897,-111.3475234,transcribed,manual,,,,,,,,,,,,,,,,,
34_5_13_tray_04_spec_019,34_5_13_tray_04,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_04_spec_020,34_5_13_tray_04,Mexico,transcribed,Mexico,North America,26.01164897,-111.3475234,transcribed,manual,,,,,,,,,,,,,,,,,
34_5_13_tray_04_spec_021,34_5_13_tray_04,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_04_spec_022,34_5_13_tray_04,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_04_spec_023,34_5_13_tray_04,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_04_spec_024,34_5_13_tray_04,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_04_spec_025,34_5_13_tray_04,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_04_spec_026,34_5_13_tray_04,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_04_spec_027,34_5_13_tray_04,United States of America,transcribed,United States of America,North America,,,transcribed,claude,,,,,,,,,,,,,,,,,
34_5_13_tray_04_spec_028,34_5_13_tray_04,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_04_spec_029,34_5_13_tray_04,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_04_spec_030,34_5_13_tray_04,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_04_spec_031,34_5_13_tray_04,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_04_spec_032,34_5_13_tray_04,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_04_spec_033,34_5_13_tray_04,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_04_spec_034,34_5_13_tray_04,United States of America,transcribed,United States of America,North America,,,transcribed,claude,,,,,,,,,,,,,,,,,
34_5_13_tray_04_spec_035,34_5_13_tray_04,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_05_spec_001,34_5_13_tray_05,Chile,transcribed,Chile,South America,-37.592397,-73.049317,transcribed,manual,,,,,,,,,,,,,,,,,
34_5_13_tray_05_spec_002,34_5_13_tray_05,,Chile,Chile,South America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_05_spec_003,34_5_13_tray_05,,Chile,Chile,South America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_05_spec_004,34_5_13_tray_05,,Chile,Chile,South America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_05_spec_005,34_5_13_tray_05,,Chile,Chile,South America,,,estimate,none,,,,,,,,,,,,,,,,,
34_5_13_tray_05_spec_006,34_5_13_tray_05,,Chile,Chile,South America,,,estimate,none,,,,,,,,,,,,,,,,,
